VGIN_QPID,year,dist_road_miles,dist_water_miles,dist_urban_miles,land_cover_code
5100100011280,2021,3.23523146927095,1.00379647361447,55.4731990199934,5
5100100045790,2021,0.306543452119712,0.11639214583841,31.7505023475507,2
5100100006750,2021,0.00807687770200158,0.362329403728717,31.7186325589015,5
5100100023850,2021,6.36778745609253,0,39.2866433607076,NA
5100100048070,2021,1.43080444518987,0.201872447920164,24.8980753955827,5
5100100036400,2021,2.34847195236666,0,37.1148781680437,5
5100100024040,2021,4.67729878255891,0,43.7559029521174,5
5100100027060,2021,0.15708088811643,0.900985833109561,45.0394952570554,5
5100100044860,2023,2.72426786440886,0.881054933993369,29.5064457017091,5
5100100024180,2023,2.85667468939356,0.67771801965532,43.7454247187088,5
5100100024130,2023,4.52125417855843,0.380109050127147,57.8822224716769,1
5100100000120,2023,3.45044143388456,0,49.0048803186955,1
5100100004740,2023,0.49063684329984,0,23.8121361096568,5
5100100038890,2023,1.38049870122148,0.00148052913214812,41.5388819284156,1
5100100006750,2023,0.00807687770200158,0.362329403728717,31.7186325589015,5
5100100000930,2023,0.976111296903078,0.824011679739406,27.9350814579704,5
5100100027000,2023,0.00659490673674274,0.503304068416137,46.6283042877759,1
5100100005760,2023,0.492820932237243,1.49143581088714,26.5287350412354,5
5100100048250,2023,0.892921318265245,0,25.6131974209076,5
5100100026260,2023,2.25526996642537,0.861459026767304,43.1825979560049,5
5100100036360,2023,0.704852264441491,0.706781670005354,38.0084014427081,5
5100100045170,2023,1.46783758049363,1.13453224794542,30.5242901324215,5
5100100034000,2023,0.10804876137614,0.321309953661884,40.7744656702589,5
5100100040690,2023,1.74722328600795,0.505345911066652,34.0616849784732,1
5100100005910,2023,0.0986948154893703,0.752465856305333,27.7122435696039,5
5100100035630,2023,3.27076190628914,0,33.5854210448026,1
5100100035640,2023,3.0749103751427,0,33.4431344394222,5
5100100044990,2023,1.58271483248418,0.420494895776186,28.0012101254554,5
5100100040290,2023,1.50930749249982,0.0514146604233613,31.6923464638827,5
5100100026700,2023,2.31706861158944,1.71673533049962,44.4740114860269,5
5100100026190,2023,0.878714391015564,0.783231563838489,41.7927604188778,5
5100100007760,2023,2.83452493863404,0,20.1991806593642,5
5100100044900,2023,2.27132488047665,0.24968540190675,28.7588977679549,5
5100100044110,2023,1.57828927660815,0,41.1322966715193,5
5100100005840,2023,0.805837676118007,0.370692072817908,26.1517045420463,5
5100100004710,2023,0.00356173938096357,0.180979694212018,24.2753865041653,5
5100100023920,2023,5.44786554303876,0,43.4062479178067,5
5100100006910,2023,0.154087790863756,0.724460838450158,31.4524733351226,5
5100100026150,2023,2.72408150174012,0.275995729184091,42.63003190689,5
5100100040110,2023,3.25306808468456,0,30.9931566493863,5
5100100027500,2023,2.27648542324706,0,47.586183641362,5
5100100010970,2023,1.18452545195243,0,28.107443349535,5
5100100036470,2023,0.308309799882812,0.512945579156983,36.3792141860614,1
5100100004570,2023,1.53632132776542,0,21.744199468842,5
5100100006990,2023,0.672669663962667,0.364804560583582,31.7352729491109,5
5100100007000,2023,0.349356762812468,0.295576562693458,31.86508849308,1
5100100024040,2023,4.67729878255891,0,43.7559029521174,5
5100500000310,2019,3.77760968939397,0.130565418927347,11.9944000142271,3
5100500011260,2023,0.607616910327775,0.63959437101174,2.20134466701237,3
5100500012200,2023,2.02458335554491,1.01992150212712,5.7128638708286,3
5100500000910,2023,1.59032595002419,0.893284293323052,6.68188837982581,3
5100500009300,2023,0.63611819459413,0.0549265474550211,0.444905068603649,3
5100500002580,2023,0.688912349439519,0.587884759773134,3.09304882516301,3
5100500000850,2023,0.0587326266894533,0.466756727284044,7.90500979672997,3
5100500012790,2023,2.06847770243164,0.153258811637567,5.35050798560796,3
5100500013090,2023,0.891767764156536,0.414004647720772,2.20877298290695,3
5100500000000,2023,6.96105576334638,0.651055630107424,15.5692234350333,3
5100500002650,2023,0.578965468634785,0.629108363600425,5.26983479104917,3
5100500002320,2023,0.00354709568848982,0.906985590238514,6.48702916095253,3
5100500003950,2023,0.150194275314657,0.976936047599983,12.1341744928578,3
5100500013720,2023,0.616809540191614,0.514084620888681,2.83870365164389,3
5101700006160,2017,0.00207969078446853,0.248815958869616,13.3633834959087,3
5101700001730,2017,1.54943368607441,0,17.3120399869222,5
5101700001810,2018,0,0.310127084820254,15.8209099154732,3
5101700002500,2018,0.9637371124475,0.24197993444881,7.20998143255354,3
5101700001590,2018,5.90127113142233,0.147813778948652,2.4301417003857,3
5101700005480,2021,0.437803077162788,2.22090464502344,12.6560779521746,3
5101700002500,2021,0.9637371124475,0.24197993444881,7.20998143255354,3
5101700000150,2021,6.04804172590089,0.910409211648418,3.91101687296802,3
5101700001870,2021,0.158975669680883,0.223748716841738,15.3764611527726,3
5101700005500,2021,0.464197077738515,2.37247041787195,12.8047469544216,3
5101700000550,2021,0.911903349191234,0.141575182423541,10.8835156027626,3
5101700004860,2021,0.117921546442882,1.19599518654027,14.7179936176151,3
5101700001150,2021,0.00168603606429732,0.279141745292986,19.3369828765523,5
5101700004860,2022,0.117921546442882,1.19599518654027,14.7179936176151,3
5101700001150,2022,0.00168603606429732,0.279141745292986,19.3369828765523,5
5101700004790,2022,0.149434739906176,0.65913054656459,14.1233829784617,3
5102500015520,2016,1.93675011992659,1.71443050057925,19.7009062110343,3
5102500018370,2016,0.587823855977627,0.722188989850398,22.6430319577728,3
5102500013150,2016,2.05977321518591,1.11058617304721,9.65074787905801,3
5102500006560,2016,3.51715022331926,1.80339171739194,4.86154335249005,3
5102500009300,2016,0.0614241303463218,0.727640335000085,13.0770411731828,5
5102500001520,2023,0.143902870905401,0.876869595292409,7.93695019370287,3
5102500006130,2023,1.57651983558179,0.950909275977019,14.4546793085499,3
5102500001410,2023,2.09572754179835,0.697626963653327,1.79069184934273,3
5102500009220,2023,1.61594256533291,0.305968530105989,11.3915236502124,3
5102500017970,2023,7.1824919783157,1.08429778217146,13.0214893513946,3
5102500009360,2023,0.00674256578570415,0.724402230672556,17.575988176591,3
5102500003340,2023,3.56455877214,0.862478220451931,4.13367758854903,3
5102500012150,2023,0.411936682766051,0.337681906645597,20.5818539100856,3
5102500017780,2023,0.818568029018106,0.535802813213946,19.9451111500111,3
5102500013530,2023,3.98856645465639,1.61224196234489,10.9446428536679,3
5102500009300,2023,0.0614241303463218,0.727640335000085,13.0770411731828,5
5102500005090,2023,1.4512408304997,0,5.9921719393355,3
5102500003120,2023,0.00642456404046584,1.3608538774451,6.38446334646322,3
5102500015110,2023,5.11810657923815,1.89194531591647,14.0326470660715,3
5102700007480,2023,0.40126503455218,0.389435557597808,17.3002496756927,3
5102700017650,2023,0.00368076404761557,0.918457162494499,13.063633391751999,3
5102700019160,2023,8.50467880565602,2.01104159514282,35.7033560797978,3
5102700011220,2023,1.04260906948352,0.415588146625256,29.1505639366751,3
5102900011140,2023,2.53917950518586,0,5.77786956789804,3
5102900003830,2023,2.76479207210494,0.268938746546991,7.41711948546387,5
5102900007450,2023,1.89853089981337,0.0973293568497964,4.044221318665,3
5102900011890,2023,1.0185784012511,0.0089740418929203,2.67131498991506,5
5102900007860,2023,2.07866621396117,0.176222456529742,3.06593742898786,3
5102900003760,2023,0.711949874239106,0.608918610897413,6.67382399257224,5
5102900010110,2023,4.07203005182788,0.188579226759787,2.78841564926006,5
5102900009120,2023,2.34557649171929,0.0310725830951732,3.1211940740588,5
5102900013610,2023,0.799880743764371,0.835095509444919,7.82087579992612,3
5102900004460,2023,0.852301950339965,0.250321704470037,3.0837600472575,3
5102900004470,2023,0.879186982707666,0.384293899458589,3.19251580883773,5
5102900004490,2023,1.20056322284285,0.133265087613324,3.45700420462065,5
5102900005020,2023,2.39106886571524,0.307213954528783,6.98281459291979,3
5102900012000,2023,1.60218991901806,0.597254764700446,6.93124066581439,3
5102900005740,2023,2.0289621769711,0.184669401704528,10.3731212570929,3
5102900007480,2023,2.00234058165188,0.147968218565795,3.6146999591862,3
5102900006230,2023,2.75182332421622,0.211791772151316,9.81318751474697,5
5102900002510,2023,0.217765235564089,1.01442378406453,6.80496866801667,3
5102900002190,2023,3.36866656480133,0,9.86313109045166,3
5102900004360,2023,0.0104407932175973,0.192200640510639,11.5417513933875,3
5102900002490,2023,0.00567222765845818,0.581029436399914,6.03802306664982,3
5102900001160,2023,1.37514651763674,0.500276185901916,5.57516889003697,3
5102900008680,2023,2.71750278037112,0.298736434381549,3.53137927954446,3
5102900005580,2023,1.64397120302666,0.404215610185448,6.96516850434444,3
5102900002730,2023,1.02402519758348,0.523896330991766,9.30668228379091,5
5102900009520,2023,1.9748271589952,0.073991981138171,1.55636135100552,3
5102900004410,2023,0.908722992671759,0.151605451038059,2.44084487246786,3
5102900013080,2023,1.4471017987197,0.355368411962718,4.99235334741742,3
5102900010870,2023,0.906853763531056,0.703550139605525,0.728029226155213,3
5102900006060,2023,2.52800373156545,0.401356622233989,5.50360798299082,3
5102900011740,2023,2.50384115584989,0.266723972245453,4.28949103382609,5
5102900003810,2023,1.36745790954187,0.404567859580031,7.30007992070931,3
5102900002740,2023,0.568802228732946,0.10692933521823,9.24609101784385,3
5102900008620,2023,3.99240083446589,0.388341008829277,2.33247906999534,3
5102900005790,2023,2.45872177899163,0.258358273119635,10.5128176375152,5
5102900010100,2023,2.72488991393933,0.329062243686105,4.30823258970302,5
5102900010170,2023,0.576910613448585,0.0435081053670869,6.2749076306498,3
5103300023380,2017,0.597088154041785,0.221010881919418,3.42510190744078,5
5103300001830,2018,5.68568903800797,0,0,3
5103300019310,2018,0.0878570139611571,0.00471861844454445,9.93287238555793,3
5103300000160,2018,0.00378299813751737,0.229616409969303,1.14129391763491,3
5103300019740,2018,4.65006840221773,0.371094471617365,4.45661535178078,3
5103300015790,2019,0.224707839371443,0,7.3879920607122,5
5103300019680,2019,5.64560564946713,0.121458604752873,4.17989102085415,5
5103300013820,2019,1.26324187759165,0,1.01751130986037,3
5103300009580,2019,2.21630276821897,0.441759772568963,0.856023835857451,3
5103300007880,2019,0.151953216658984,0,3.9146166815248,3
5103300019520,2019,5.56958260987528,0,5.09931747519699,3
5103300011060,2019,3.12380922827215,0.0118465936494457,6.34804024385583,3
5103300011660,2019,6.19977405090808,0,0.854236163038358,3
5103300016000,2019,3.38659524759511,0,3.47755133998654,3
5103300002000,2019,1.77969200749893,0.585932623766391,1.38400717769934,3
5103300023640,2019,6.23047968817943,0,3.97913106107896,1
5103300014730,2019,1.90051301809891,0.571662074495455,6.42987483898181,3
5103300014900,2019,0.244631768336143,0.19942226564839,2.52299554146221,3
5103300002200,2020,4.22525173796317,0.445337597056512,1.70237295331187,3
5103300003170,2020,0.264627580058729,0.227962771226677,3.63217227017138,3
5103300003180,2020,0.00781492351861508,0.00347816445668869,3.84516555654865,3
5103300001890,2020,3.7700623275964,0,0.00220498233977896,3
5103300010460,2020,0.00701567424562208,0.316092038875501,6.98259119456201,5
5103300007880,2020,0.255709338504807,0.028007553468258,4.19465398426592,3
5103300015920,2020,1.73468522600563,0.0932265024270696,1.81520180928626,5
5103300015670,2020,0.293007333362051,2.54154940276773e-5,7.09809405266585,3
5103300017110,2020,1.18082225739843,0.0415717615692758,2.75226254521558,3
5103300011720,2020,4.7419845790986,0.345286013568189,1.66977495401171,3
5103300011130,2020,4.12915270028316,0.181714609676845,4.95032685243091,3
5103300013990,2020,1.2892593433843,0,1.13332193354233,3
5103300011690,2020,5.84985390088558,0.00538698094332697,0.79841709606878,3
5103300011090,2020,5.31586034407009,0.0210249568339583,4.74826101593224,3
5103300020000,2020,0.00110234561453642,0,0.953659938915964,1
5103300014500,2020,0.0467671150103717,0.559375707437426,3.45714201039571,3
5103300019740,2020,5.81709903684212,0.18509050288534,3.52272181130174,5
5103300019750,2020,4.67950107809375,0.316919374272183,3.76408834700824,1
5103300011140,2020,3.93911069216087,0.206059072197408,5.05839644214117,3
5103300001420,2020,0.829499789946974,0.389646135090162,1.96166113062465,5
5103300016240,2021,0.00171822918051273,0.0159473143932462,5.86175231663892,3
5103300010820,2021,2.2765089748255,0.117218756120975,6.36997749277963,3
5103300009800,2021,0.618727792559126,0.674718945756941,3.7239408650987,3
5103300002280,2021,4.63967047088521,0.135537119836033,1.33971986879926,3
5103300019820,2021,0.298388934033653,0.026018337074361,5.66379264584003,3
5103300000160,2021,0.88634288443222,0.115023196750276,0.5368440857607,1
5103300010760,2021,0.00661178745709189,0,6.88389087796798,3
5103300019980,2021,1.61344302295237,0.147351573622535,1.97987694930971,3
5103300009940,2021,1.78637076376889,0.284174514469909,0.676924668248317,3
5103300002640,2021,2.37517616265107,0.111978758592358,2.27452543246915,3
5103300019480,2021,4.44374287095887,0.153607023536398,5.69897057497504,3
5103300002130,2021,6.37508355078326,0,0.495416130570358,5
5103300010250,2021,3.24584778188479,0.890953230588124,1.1278229928017,3
5103300011390,2021,7.41658697447767,0.280819253663019,0.139567636351552,3
5103300011410,2021,7.22286336689094,0.0254107097326061,3.13227666306716,1
5103300011250,2021,5.38977796672858,0.0762138243442025,0,3
5103300008720,2023,0.991872244857274,0.00582374586521825,6.49253696037039,5
5103300002600,2023,4.47927068141013,0.388916924711037,1.43366183308974,3
5103300000150,2023,0.283404143553885,0.123508394260236,1.23202020676147,3
5103300010420,2023,4.01678219519414,0.838919163580893,1.79330551448343,3
5103300017500,2023,0.00404148745366953,0,1.66954860006031,3
5103300019680,2023,7.14573721979999,0.155264116145527,3.62825752740322,1
5103300014910,2023,1.66062025274627,0.568481013016585,3.89044414212179,5
5103300015620,2023,1.14817856697681,0,7.63899536773856,3
5103300020240,2023,1.35044196369603,0,3.64920434463224,3
5103300002370,2023,4.71398137316802,0.277529691789649,0.057077992234782,3
5103300008540,2023,0.134565359656175,0.236220495102382,5.43213211510034,3
5103300009240,2023,0.805029642164949,0.156135544563536,1.93933538733614,3
5103500022660,2019,2.39187779534703,0.148068207543168,10.1754964152073,3
5103500011030,2019,0.128119636308938,0.0628768093812874,17.6161807150284,3
5103500002390,2019,3.59984712509728,0.42310144146243,0.0933792572529418,3
5103500005610,2019,0.915000999714264,0,2.59019853643151,3
5103500015660,2019,0.0307244891494336,0.981470926172993,8.28446915227273,5
5103500016440,2019,1.19904806586664,0.135839205400524,2.76883204753229,5
5103500009270,2019,2.16698154315721,0.404702727926901,16.2541203315264,3
5103500013400,2019,0.00281040087687111,0.321182889189806,18.0682170000402,5
5103500025890,2019,0.0447082089610873,0.235257703389671,17.3568143300071,3
5103500000130,2019,2.02187739052673,0.61784201984587,2.42728425034148,3
5103500026950,2019,1.26726187622872,0.327588287394189,12.4602907416305,3
5103500009530,2019,1.51592761400828,0.214173097965803,13.166430860131,5
5103500025730,2019,1.24363989162222,0.563253757464208,19.2989248999382,3
5103500019840,2019,0.776239566790652,0.159563671017301,5.58014110056802,5
5103500015120,2019,0.218462556327247,1.03353579114021,7.29655288456161,3
5103500017090,2019,3.51318042794631,0.905861640728954,1.55806997315345,3
5103500003830,2019,1.46997464342521,0.95437911229915,9.33497319618708,5
5103500002380,2019,0.610603520627814,0.854367142105065,1.9876793366762,3
5103500008740,2019,2.12739011448083,0.507525983431407,11.0049437693879,5
5103500001900,2019,1.81192484224457,0.342725130552245,3.36386564195812,5
5103500027540,2019,1.11227150018321,0.00716883336799597,12.5095582848964,5
5103500013510,2019,1.05510601182717,0.221219942313745,18.242063166815,3
5103500011660,2019,0.726430781723573,0.322256929693144,15.980603342564,3
5103500033300,2019,0.819530887913451,0.419608810782142,11.3644386271497,3
5103500001260,2019,4.3141241134279,0.74593528422307,1.68412707693751,3
5103500005440,2019,0.643077336171075,0.183036961404469,4.66756678084059,3
5103500019050,2019,0.441455042100157,0,10.7080285034531,5
5103500032460,2019,0.168144564728984,0.32145484699151,1.10948844661343,3
5103500004920,2019,1.27172082084198,0.73796300145637,13.46427051048,3
5103500024850,2019,0.035044330082332,0.519160904797937,6.71380674374787,5
5103500004900,2019,0.474751986715626,0.724400436263828,13.7328305227868,5
5103500011680,2019,1.59568118590898,0.609004045244055,13.011955078468599,3
5103500019440,2019,0.0034495606576395,0.174960442759359,10.446803504082,3
5103600003210,2017,1.45723634790651,2.34465209264787,0,3
5103600003260,2018,0.62476011521315,2.15391045807653,0,5
5103600000250,2018,0.130250078028774,0.276854555268264,0,5
5103600000260,2018,0.130250078028774,0.276854555268264,0,5
5103600000570,2018,1.39704730770431,0.33005721989286,0,3
5103600003440,2018,0.0046169777261591,0.161347155282681,0,3
5103600002020,2019,0.125099583968612,0.175491972760092,0,5
5103600003170,2019,1.31803344255191,1.93702521943733,0,1
5103600000600,2019,0.892500464856338,1.05616701969019,0,3
5103600003620,2019,0.780458640708943,0.0115246030653326,0,3
5103600002070,2019,0.136696003864915,0.0822980580712293,0,3
5103600002200,2020,0.608153527528203,1.8038622540017,0,3
5103600003420,2020,0.15762651277932,0.0931360383409246,0,3
5103600003660,2021,2.34139231802261,1.3513784109571,0,3
5103600005430,2021,0.204191423242389,1.49380094012316,0,3
5103600003260,2022,1.19290973003311,1.86658872565645,0,3
5103600003370,2022,0.563148324766881,0.243354494692532,0,5
5103600002980,2022,1.41090745666849,1.06764364380559,0,3
5103700008610,2023,0.00705701247321252,1.45670374838085,17.5214149894591,3
5103700011770,2023,0.00610550845980069,0.904403990492011,19.8012139511609,3
5103700005680,2023,3.43214334847193,1.35627733192366,1.77356805669804,3
5155161911900,2017,1.67554098893281,2.30022286918691,0,5
5155161912760,2017,2.05533360522937,2.68450693740898,0,5
5155161995260,2017,1.58255615904677,2.74383947315579,0,1
5155161909650,2017,0.612503146230807,1.2160616544186,0,5
5155161994340,2017,0.993142966256838,1.04100256063524,0,5
5155161998980,2017,0.00727971621097126,0.180949153845495,0,5
5155161912100,2017,3.73574890322802,0.495606493609242,0,5
5155161972170,2017,3.25014777387853,2.29708013361496,0,5
5155161910240,2017,3.83223992648366,2.79463943636347,0,5
5155161914180,2018,1.81432636134276,2.14409918702526,0,5
5155162000130,2018,3.77605588946086,3.11621303034353,0,5
5155161908700,2018,1.4393479811966,0.509786599756877,0,5
5155161908680,2018,0.137343776828948,0,0,5
5155161984670,2018,1.4105470896458,0.463776086708725,0,5
5155161997820,2021,0.0770252165013374,0.787596452641077,0,5
5155162000130,2021,3.52237970428508,2.59731427157552,0,1
5155161910120,2021,2.32239269925241,1.38499405607643,0,5
5155161999220,2022,0.210363716771937,0.0188869471002066,0,1
5155162001930,2022,1.95008726492628,3.37766083422917,0,1
5155161910670,2023,0.780840783715,1.57477699280365,0,1
5155161912750,2023,2.41762346799664,2.24761515011539,0,1
5155161986480,2023,1.11249603559385,1.7375850060872,0,5
5155161911080,2023,0.703369370165615,1.49322408294251,0,2
5155161914270,2023,2.37551594081157,2.04685461145857,0,1
5155161913530,2023,2.37924710746595,2.13989496544538,0,1
5155162000130,2023,3.77605588946086,3.11621303034353,0,5
5104300004560,2021,1.73994000327574,0,0,5
5104300008490,2021,0.368487951042866,0.129867138438331,0,3
5104300000400,2021,1.24213346954407,0.00997729730658745,0,5
5104300000000,2021,3.33124612311217,0.0944326953996775,0,5
5104300008500,2021,1.89851106896831,0.00217627435855654,0,3
5104300000290,2021,1.57439672542217,0,0,5
5104300005750,2021,1.61968799100296,0.402584651916554,0,3
5104300006730,2021,2.80570867239829,0.201901040524434,0,3
5104300008280,2021,0.800810251266123,0.124776073859794,0,5
5104300006320,2021,0.00382019555296423,0.104970030573577,0,5
5104300006020,2021,2.13318418377024,0.472774933450019,0,3
5104300000420,2021,1.35868786355135,0.0798358653202218,0,1
5104300000310,2021,1.25227744551582,0.429401705134907,0,5
5104300005530,2021,1.45048756621263,0.0913870834286028,0,5
5104300005410,2021,1.31634462082273,0.449238085589,0,3
5104300000490,2021,0.741442100714722,0.0718357009307543,0,5
5104300005020,2021,1.26092696864327,0,0,5
5104300005200,2021,1.01186381460965,0.0482243457797863,0,5
5104300006430,2021,0.00367635943827545,0,0,5
5104300008970,2021,0.351913254195196,0,0,3
5104300007020,2021,2.51574415514096,0.209422554976784,0,3
5104300006720,2021,1.99617831837145,0.217369022447375,0,3
5104300006930,2021,2.81007159451731,0.508147805751726,0,3
5104300000210,2021,2.11659497141633,0,0,5
5104300005810,2022,2.5507643278425,0.773357585876751,0,3
5104300005800,2022,0.589271775431297,0.0692847455701807,0,5
5104300006890,2022,0.426715795149258,0,0,5
5104300009240,2022,0.0820616451134148,0.149597203469017,0,5
5104300006770,2022,0.056077845509507,0.110102105569069,0,5
5104300007470,2022,1.74016859051446,0.303118224400202,0,3
5104300006070,2022,0.294325429007347,0,0,5
5104300008630,2022,3.61998715109002,0.0089809131094097,0,3
5104300000680,2022,0.671893432898383,0.255941181514214,0,5
5104300004980,2022,1.26834920402549,0.0462815545616655,0,3
5104300009050,2022,1.63318027494597,0.31897551434483,0,5
5104300000110,2022,2.88361518995965,0,0,3
5104300006810,2022,0.450615457554582,0.163540055002665,0,5
5104300006950,2022,1.4508059681386,0.442816069032126,0,3
5104300005790,2022,1.76410680605256,0.539823800188173,0,3
5104300004780,2022,0.0783585858582514,0.358897810360832,0,5
5104300008810,2022,0.0104525111016141,0.106606563930672,0,5
5104300006860,2022,0.00238023674200292,0,0,3
5104300006550,2022,3.85417319551329,0.529623909025675,0,3
5104300009270,2022,3.56262546242926,0,0,3
5104300009300,2022,1.32334947925259,0.185329038617356,0,3
5104700004710,2018,1.27299385323371,0,0,5
